L01 EMG I - 肌電圖
檔案名:  G3-EMGR2-L01
星期五, 三月 23, 2018
08:34:35 下午
秒	EMG	EMG 積分
22.142	-0.0787354	0.0692444
22.144	0.0836182	0.0693237
22.146	0.0463867	0.0682312
22.148	0.0842285	0.0686462
22.15	0.132446	0.0688416
22.152	0.115356	0.0689575
22.154	0.0683594	0.0685181
22.156	0.0982666	0.0687561
22.158	0.0292969	0.0678955
22.16	0.0384521	0.0668091
22.162	0.0421143	0.0659119
22.164	-0.0720215	0.0654114
22.166	-0.0592041	0.0655396
22.168	0.0561523	0.0658142
22.17	0.0305176	0.0654419
22.172	-0.0622559	0.0648865
22.174	-0.00915527	0.0634277
22.176	-0.0610352	0.0638428
22.178	-0.133057	0.0640137
22.18	-0.0634766	0.0646362
22.182	-0.0512695	0.064093
22.184	-0.090332	0.0635132
22.186	-0.154419	0.0647339
22.188	-0.0811768	0.0650818
22.19	0.0134277	0.0642151
22.192	-0.0708008	0.0630798
22.194	0.0128174	0.062323
22.196	-0.00427246	0.0621643
22.198	-0.088501	0.0621338
22.2	-0.0463867	0.06203
22.202	0.000610352	0.0612183
22.204	0.00732422	0.0604065
22.206	-0.0604248	0.0605408
22.208	-0.00610352	0.0604492
22.21	-0.0689697	0.0609985
22.212	-0.0762939	0.0609192
22.214	-0.0836182	0.0614136
22.216	-0.0195313	0.0612366
22.218	-0.0408936	0.0605164
22.22	-0.067749	0.0609131
22.222	-0.0628662	0.061377
22.224	-0.168457	0.0621155
22.226	-0.00366211	0.0616028
22.228	0.00610352	0.061377
22.23	0.0256348	0.0611877
22.232	0.0396729	0.0610901
22.234	0.022583	0.0611572
22.236	0.00427246	0.0609314
22.238	0.0012207	0.0608032
22.24	0.0952148	0.0605469
22.242	0.0280762	0.0601624
22.244	0.159302	0.0617249
22.246	0.0482178	0.0621704
22.248	-0.115356	0.0617554
22.25	-0.0427246	0.061554
22.252	0.0463867	0.0618286
22.254	0.0537109	0.0623596
22.256	-0.203247	0.0637024
22.258	-0.0909424	0.0640564
22.26	-0.0250244	0.0642944
22.262	-0.0921631	0.0640442
22.264	-0.0799561	0.0625977
22.266	0.0177002	0.0607178
22.268	-0.0585938	0.06073
22.27	-0.0769043	0.0611511
22.272	0.0585938	0.060791
22.274	0.15625	0.0619324
22.276	0.0976563	0.0628357
22.278	0.128784	0.0637695
22.28	0.00854492	0.063031
22.282	-0.192261	0.0636536
22.284	0.15686	0.0651306
22.286	0.110474	0.0653687
22.288	-0.0396729	0.0643921
22.29	-0.109253	0.0647827
22.292	-0.088501	0.0652344
22.294	-0.135498	0.0655151
22.296	-0.057373	0.065448
22.298	-0.0463867	0.064386
22.3	-0.0183105	0.0643066
22.302	-0.0244141	0.0638733
22.304	0.0366211	0.0639893
22.306	-0.00854492	0.0631714
22.308	-0.010376	0.0632263
22.31	0.0274658	0.0629639
22.312	-0.115967	0.0631653
22.314	0.0970459	0.0634399
22.316	0.0183105	0.0629395
22.318	-0.032959	0.0628845
22.32	-0.0683594	0.0628174
22.322	0.0274658	0.0625
22.324	-0.0683594	0.062616
22.326	0.0219727	0.0628174
22.328	0.0714111	0.0628845
22.33	0.0109863	0.0626038
22.332	0.0170898	0.0622437
22.334	0.0482178	0.0626038
22.336	-0.177612	0.0639099
22.338	-0.0952148	0.0639526
22.34	0.0170898	0.0637695
22.342	-0.0665283	0.0636475
22.344	-0.0897217	0.0637085
22.346	-0.0640869	0.0638855
22.348	0.0805664	0.0638489
22.35	-0.0585938	0.0631104
22.352	-0.176392	0.0637207
22.354	-0.0384521	0.0634216
22.356	0.0640869	0.0630798
22.358	-0.0994873	0.0637817
22.36	-0.141602	0.0648132
22.362	-0.0775146	0.0651672
22.364	-0.0354004	0.064801
22.366	0.0592041	0.064801
22.368	0.00793457	0.0643188
22.37	0.0152588	0.0641663
22.372	0.0769043	0.0643127
22.374	-0.0598145	0.0648193
22.376	0.00732422	0.0642822
22.378	0.0964355	0.063916
22.38	-0.067749	0.0639587
22.382	0.0262451	0.0637085
22.384	0.0183105	0.0629883
22.386	-0.0878906	0.062323
22.388	-0.0463867	0.0619751
22.39	0.0634766	0.0624756
22.392	0.0860596	0.0626282
22.394	-0.00549316	0.0625549
22.396	-0.139771	0.0639099
22.398	-0.15686	0.0645935
22.4	-0.0805664	0.0649353
22.402	-0.0689697	0.0656189
22.404	-0.0164795	0.0657104
22.406	-0.0280762	0.065387
22.408	-0.088501	0.0662109
22.41	-0.0537109	0.0660583
22.412	0.0579834	0.0658752
22.414	0.196533	0.0670044
22.416	-0.0213623	0.0670227
22.418	-0.0970459	0.0675842
22.42	-0.0421143	0.0673279
22.422	-0.0817871	0.0675171
22.424	-0.10498	0.0668823
22.426	-0.0964355	0.0678101
22.428	-0.128174	0.0690308
22.43	-0.0640869	0.0694153
22.432	-0.117188	0.0701904
22.434	-0.0634766	0.0705994
22.436	0.0653076	0.0712097
22.438	0.0488281	0.0716858
22.44	0.102539	0.071759
22.442	0.0244141	0.0717224
22.444	0.125122	0.0713806
22.446	0.200195	0.0729004
22.448	0.0140381	0.0718872
22.45	0.0512695	0.0719727
22.452	0.0408936	0.0719177
22.454	-0.0518799	0.0718994
22.456	-0.0549316	0.0704163
22.458	-0.113525	0.0706421
22.46	-0.0415039	0.0708069
22.462	-0.0830078	0.0707153
22.464	-0.012207	0.0700378
22.466	0.0366211	0.0702271
22.468	0.0531006	0.0701721
22.47	0.022583	0.0696289
22.472	0.0476074	0.069519
22.474	0.0561523	0.0685181
22.476	0.0769043	0.0683105
22.478	-0.0616455	0.0676392
22.48	-0.106201	0.0686157
22.482	-0.159302	0.0682861
22.484	-0.152588	0.0682434
22.486	-0.0628662	0.0677673
22.488	-0.166016	0.0690308
22.49	-0.163574	0.069574
22.492	-0.0836182	0.0695251
22.494	0.0933838	0.069104
22.496	0	0.0685303
22.498	-0.00610352	0.0681274
22.5	0.00793457	0.0680237
22.502	0.0152588	0.0679321
22.504	0.0531006	0.0680969
22.506	0.0653076	0.0686646
22.508	0.055542	0.0691162
22.51	0.0280762	0.0691223
22.512	-0.0653076	0.0686157
22.514	-0.03479	0.0679932
22.516	-0.0244141	0.0680542
22.518	0.043335	0.068158
22.52	0.00244141	0.0674988
22.522	-0.0860596	0.0680847
22.524	-0.111694	0.0685181
22.526	-0.0524902	0.0688232
22.528	-0.0372314	0.0684814
22.53	0.0396729	0.0687683
22.532	0.0244141	0.0688416
22.534	-0.0915527	0.0692749
22.536	0.0439453	0.0679382
22.538	0.101318	0.0679993
22.54	-0.142212	0.0692505
22.542	0.0891113	0.0694763
22.544	-0.032959	0.0689087
22.546	0.020752	0.0684753
22.548	0.057373	0.0682434
22.55	0.100708	0.0686646
22.552	0.0262451	0.0671631
22.554	0.152588	0.0683044
22.556	0.0640869	0.0683044
22.558	-0.0994873	0.0683044
22.56	-0.0811768	0.0677002
22.562	-0.0848389	0.0677734
22.564	-0.145264	0.0688721
22.566	-0.153809	0.0698181
22.568	-0.0939941	0.0706787
22.57	-0.0738525	0.0712646
22.572	-0.0927734	0.0714233
22.574	0.00244141	0.0708496
22.576	0.108643	0.0718628
22.578	0.145264	0.0723511
22.58	0.0622559	0.0722961
22.582	0	0.0720337
22.584	0.0231934	0.0720825
22.586	0.0622559	0.0718262
22.588	-0.10498	0.0724121
22.59	-0.0115967	0.0718933
22.592	-0.0146484	0.0711792
22.594	-0.140381	0.0725281
22.596	-0.043335	0.0715637
22.598	0.0396729	0.0703918
22.6	-0.0817871	0.0704041
22.602	0.00854492	0.0697998
22.604	0.0170898	0.0698059
22.606	0.0317383	0.0698425
22.608	0.032959	0.0692871
22.61	0.0836182	0.0695862
22.612	0.0311279	0.0693176
22.614	-0.0378418	0.0677307
22.616	0.10498	0.0685669
22.618	0.0604248	0.0682007
22.62	-0.178223	0.0695618
22.622	-0.057373	0.0693176
22.624	-0.0396729	0.0686646
22.626	-0.0537109	0.0682373
22.628	-0.137329	0.0683289
22.63	-0.209961	0.0697876
22.632	0.00366211	0.0686523
22.634	-0.0292969	0.0683105
22.636	-0.110474	0.0687622
22.638	0.0231934	0.0685059
22.64	0.0213623	0.0676941
22.642	0.0518799	0.0679687
22.644	0.0708008	0.0674255
22.646	0.020752	0.0656311
22.648	0.0445557	0.0659363
22.65	0.123901	0.0666626
22.652	0.0219727	0.0664734
22.654	-0.118408	0.0671387
22.656	-0.0408936	0.0669983
22.658	-0.153198	0.067395
22.66	-0.078125	0.0677612
22.662	-0.098877	0.0679199
22.664	-0.0823975	0.0686218
22.666	0.0305176	0.0685608
22.668	-0.0750732	0.0687805
22.67	-0.0274658	0.0688293
22.672	0.117798	0.0695313
22.674	0.0537109	0.0695068
22.676	0.00305176	0.0687683
22.678	-0.00549316	0.0682068
22.68	-0.123901	0.0683838
22.682	-0.110474	0.0678955
22.684	-0.0622559	0.0669922
22.686	-0.067749	0.067041
22.688	-0.0634766	0.0660156
22.69	-0.0201416	0.0645813
22.692	0.0531006	0.0642761
22.694	0.0689697	0.064032
22.696	0.0421143	0.0644531
22.698	-0.0335693	0.0647278
22.7	-0.0372314	0.0650208
22.702	-0.0158691	0.0650269
22.704	0.032959	0.0648254
22.706	-0.088501	0.0650574
22.708	-0.0292969	0.0647949
22.71	0.0231934	0.0647461
22.712	-0.00610352	0.0641541
22.714	-0.065918	0.0644653
22.716	0.0823975	0.0650452
22.718	0.0335693	0.0649475
22.72	-0.115967	0.0660828
22.722	-0.100098	0.0662231
22.724	-0.0976563	0.0660828
22.726	-0.078125	0.0663391
22.728	0.0524902	0.0664917
22.73	0.0140381	0.0662354
22.732	-0.00915527	0.0660828
22.734	0.0531006	0.0656982
22.736	0.116577	0.0664246
22.738	0.0262451	0.0656738
22.74	0.0341797	0.0645935
22.742	-0.0231934	0.0639343
22.744	-0.0415039	0.0640198
22.746	-0.0421143	0.0642334
22.748	-0.110474	0.0647644
22.75	-0.00854492	0.0638428
22.752	-0.0421143	0.0640015
22.754	-0.0512695	0.0629883
22.756	0.0170898	0.0625183
22.758	0.0360107	0.0618835
22.76	0.00915527	0.0611633
22.762	0.00976563	0.0604126
22.764	0.00305176	0.0589905
22.766	-0.0592041	0.0580444
22.768	-0.0653076	0.0577576
22.77	-0.0524902	0.0575439
22.772	-0.0787354	0.0574036
22.774	-0.055542	0.0579346
22.776	-0.101318	0.0578613
22.778	-0.0537109	0.0569458
22.78	-0.0408936	0.0567322
22.782	-0.0396729	0.0571289
22.784	-0.0506592	0.0574036
22.786	-0.0463867	0.0572449
22.788	0.00976563	0.0562927
22.79	-0.0360107	0.0565369
22.792	-0.055542	0.0569458
22.794	-0.108643	0.0566284
22.796	-0.00793457	0.0562744
22.798	0.00549316	0.0559326
22.8	-0.00610352	0.0551758
22.802	-0.0366211	0.0554565
22.804	-0.00610352	0.0553467
22.806	0.0366211	0.0553955
22.808	0.0268555	0.0553345
22.81	0.101318	0.0555115
22.812	0.0860596	0.0560608
22.814	0.0286865	0.0559692
22.816	0.136108	0.0562805
22.818	0.141602	0.0570923
22.82	0.10437	0.0563538
22.822	0.112915	0.0569092
22.824	0.0762939	0.0572754
22.826	0.0177002	0.0569153
22.828	-0.00183105	0.0555603
22.83	0.00671387	0.0535278
22.832	-0.0115967	0.0536072
22.834	-0.111084	0.054425
22.836	-0.186768	0.055188
22.838	-0.126343	0.0562195
22.84	-0.088501	0.0568909
22.842	-0.098877	0.0573608
22.844	-0.0952148	0.057605
22.846	-0.0842285	0.0582397
22.848	-0.0622559	0.0584167
22.85	0.0012207	0.0571899
22.852	-0.0238037	0.0572083
22.854	0.0744629	0.0567688
22.856	0.0299072	0.0566589
22.858	-0.0238037	0.055365
22.86	0.00244141	0.0546082
22.862	-0.032959	0.053949
22.864	-0.0408936	0.0535339
22.866	-0.0372314	0.0536011
22.868	-0.0738525	0.0535889
22.87	-0.0793457	0.0541077
22.872	-0.0274658	0.0532043
22.874	-0.0628662	0.0532959
22.876	-0.0592041	0.0538574
22.878	-0.0244141	0.0540466
22.88	-0.00793457	0.052887
22.882	0.010376	0.051886
22.884	-0.032959	0.051593
22.886	-0.0384521	0.0513
22.888	-0.00854492	0.0507507
22.89	-0.020752	0.0507568
22.892	0.0280762	0.0505066
22.894	0.00549316	0.0498718
22.896	0.03479	0.0497986
22.898	0.0524902	0.0499878
22.9	0.112305	0.0507385
22.902	0.227051	0.0528503
22.904	0.411987	0.0566406
22.906	0.175171	0.0575073
22.908	0.219727	0.0594116
22.91	0.0408936	0.0595886
22.912	0.045166	0.0599792
22.914	0.00244141	0.0593445
22.916	-0.134277	0.0598633
22.918	-0.205688	0.0615845
22.92	-0.278931	0.0632141
22.922	-0.307007	0.0652832
22.924	-0.272217	0.0670288
22.926	-0.114136	0.0673889
22.928	-0.0445557	0.0673096
22.93	-0.0714111	0.0678833
22.932	-0.0384521	0.0681763
22.934	0.0579834	0.0682251
22.936	0.0683594	0.0677429
22.938	-0.0201416	0.0676819
22.94	0.0128174	0.0674683
22.942	0.0592041	0.0678284
22.944	-0.0286865	0.0677002
22.946	-0.0366211	0.0676453
22.948	0.0292969	0.0668335
22.95	0.0268555	0.0670166
22.952	0.10376	0.0676331
22.954	0.118408	0.0683044
22.956	-0.0549316	0.0686829
22.958	0.022583	0.0685486
22.96	0.0689697	0.0691467
22.962	0.0360107	0.0694092
22.964	-0.0653076	0.0700317
22.966	-0.0756836	0.0701965
22.968	-0.055542	0.0700989
22.97	-0.148926	0.0710632
22.972	-0.0378418	0.0706543
22.974	-0.098877	0.0710876
22.976	-0.0805664	0.0708801
22.978	-0.0482178	0.0708252
22.98	-0.012207	0.0705383
22.982	-0.0561523	0.0707031
22.984	-0.0512695	0.0707092
22.986	-0.0775146	0.0710205
22.988	-0.0628662	0.0715515
22.99	-0.0610352	0.0718018
22.992	-0.0463867	0.0717102
22.994	-0.0402832	0.0710266
22.996	-0.0305176	0.0712524
22.998	-0.00793457	0.0712769
23	-0.00183105	0.0712341
23.002	0.0531006	0.0713989
23.004	0.0909424	0.0722473
23.006	0.131836	0.0731995
23.008	0.0726318	0.0736572
23.01	-0.00244141	0.0726685
23.012	-0.00915527	0.0718994
23.014	0.0665283	0.0722778
23.016	0.00244141	0.0709412
23.018	-0.020752	0.0697327
23.02	-0.012207	0.068811
23.022	-0.0421143	0.068103
23.024	0.0592041	0.0679321
23.026	0.00732422	0.0678284
23.028	0.0305176	0.0681152
23.03	0.0366211	0.0684143
23.032	-0.0109863	0.0684082
23.034	-0.0726318	0.0680237
23.036	-0.0305176	0.0664612
23.038	-0.0927734	0.0661255
23.04	-0.010376	0.0653442
23.042	-0.067749	0.065033
23.044	-0.178223	0.065863
23.046	-0.0836182	0.0658569
23.048	-0.022583	0.0654602
23.05	-0.0183105	0.0656311
23.052	-0.0714111	0.0661072
23.054	-0.0598145	0.0659607
23.056	-0.0128174	0.0657898
23.058	-0.0311279	0.065863
23.06	0.0152588	0.0659912
23.062	0.0219727	0.0658813
23.064	0.0299072	0.0657715
23.066	0.0567627	0.0659668
23.068	0.0549316	0.0657776
23.07	0.0231934	0.0652161
23.072	0.0915527	0.0658569
23.074	0.0769043	0.0659973
23.076	-0.0402832	0.0658081
23.078	0.022583	0.0657898
23.08	0.0744629	0.0664551
23.082	-0.0384521	0.0667358
23.084	0.00793457	0.0664856
23.086	-0.065918	0.0667603
23.088	-0.00549316	0.0667297
23.09	0.00427246	0.0665649
23.092	0.0445557	0.0667297
23.094	-0.0335693	0.0670105
23.096	-0.00488281	0.0667114
23.098	0.147095	0.0676575
23.1	-0.119629	0.0677307
23.102	-0.155029	0.0670105
23.104	-0.0402832	0.0632935
23.106	-0.0811768	0.0623535
23.108	-0.0561523	0.0607178
23.11	-0.125732	0.0615662
23.112	-0.159912	0.0627136
23.114	-0.0866699	0.0635559
23.116	-0.0860596	0.0630737
23.118	-0.0732422	0.0617493
23.12	-0.0286865	0.0592468
23.122	-0.03479	0.0565247
23.124	-0.0463867	0.0542664
23.126	-0.032959	0.0534546
23.128	-0.0341797	0.0533508
23.13	-0.0170898	0.0528076
23.132	-0.00671387	0.0524902
23.134	0.00793457	0.0519897
23.136	0.00549316	0.0513611
23.138	-0.00732422	0.0512329
23.14	0.00488281	0.0511536
23.142	0.0189209	0.0507507
23.144	0.012207	0.0505859
23.146	0.0201416	0.0504211
23.148	0.0402832	0.050531
23.15	0.0146484	0.0504089
23.152	-0.00183105	0.0493896
23.154	0.0177002	0.0483826
23.156	-0.00976563	0.0479309
23.158	0.0402832	0.0481079
23.16	0.0152588	0.0475708
23.162	0.0177002	0.0473877
23.164	0.00793457	0.046814
23.166	-0.0244141	0.0463013
23.168	0.0109863	0.0458557
23.17	0.0213623	0.0445801
23.172	-0.00915527	0.0442932
23.174	-0.0238037	0.0435425
23.176	-0.0128174	0.042865
23.178	-0.00976563	0.0424805
23.18	-0.0299072	0.0426575
23.182	0.0201416	0.0422974
23.184	0.032959	0.0421143
23.186	0.0109863	0.041449
23.188	-0.0152588	0.0409729
23.19	-0.00793457	0.0404419
23.192	-0.0115967	0.040094
23.194	-0.0183105	0.0398743
23.196	-0.032959	0.0398987
23.198	-0.0457764	0.0402771
23.2	-0.0360107	0.0406189
23.202	-0.0317383	0.0404053
23.204	-0.0262451	0.0397583
23.206	-0.0213623	0.0386536
23.208	-0.00854492	0.0380127
23.21	-0.00305176	0.0380188
23.212	-0.00793457	0.0380066
23.214	-0.00732422	0.0374146
23.216	-0.00671387	0.0374573
23.218	-0.00427246	0.0372925
23.22	-0.000610352	0.0371765
23.222	-0.0012207	0.0367676
23.224	-0.00732422	0.0362488
23.226	-0.00488281	0.0362244
23.228	0.0146484	0.0360657
23.23	-0.010376	0.0358032
23.232	0.0457764	0.0361511
23.234	-0.0012207	0.035437
23.236	-0.0146484	0.0352783
23.238	0.00244141	0.034375
23.24	0.0177002	0.0344482
23.242	-0.0146484	0.0339172
23.244	-0.0360107	0.0324951
23.246	-0.0317383	0.0319763
23.248	-0.0305176	0.0320557
23.25	-0.0183105	0.0320557
23.252	-0.020752	0.0315491
23.254	-0.0244141	0.0311951
23.256	-0.0195313	0.0312622
23.258	-0.00488281	0.0309998
23.26	-0.000610352	0.0308533
23.262	-0.00366211	0.0306702
23.264	-0.00366211	0.0304077
23.266	-0.00244141	0.0298645
23.268	0.0012207	0.0293274
23.27	-0.00549316	0.0291504
23.272	-0.00732422	0.0283081
23.274	-0.00915527	0.0276306
23.276	-0.0109863	0.0273376
23.278	-0.0109863	0.0272217
23.28	-0.0115967	0.026593
23.282	-0.0134277	0.0263428
23.284	-0.0158691	0.0264221
23.286	-0.0164795	0.0259277
23.288	-0.0140381	0.0260132
23.29	-0.0140381	0.0261108
23.292	-0.0152588	0.0258179
23.294	-0.0146484	0.0256287
23.296	-0.0170898	0.0257507
23.298	-0.0183105	0.0244629
23.3	-0.0201416	0.023468
23.302	-0.022583	0.0221436
23.304	-0.0231934	0.0219727
23.306	-0.0250244	0.0214111
23.308	-0.0268555	0.0211182
23.31	-0.0268555	0.0201294
23.312	-0.0280762	0.018811
23.314	-0.0299072	0.0182434
23.316	-0.0292969	0.0176758
23.318	-0.0305176	0.0172485
23.32	-0.0311279	0.0172729
23.322	-0.0292969	0.017218
23.324	-0.0292969	0.0170471
23.326	-0.0299072	0.0170166
23.328	-0.0286865	0.0169617
23.33	-0.0286865	0.0170776
23.332	-0.0262451	0.0172729
23.334	-0.0262451	0.0174561
23.336	-0.0274658	0.0176758
23.338	-0.0256348	0.0178589
23.34	-0.0268555	0.0180786
23.342	-0.0280762	0.0181702
23.344	-0.0250244	0.0182983
23.346	-0.0274658	0.0183716
23.348	-0.0286865	0.0182556
23.35	-0.0311279	0.0184204
23.352	-0.0274658	0.0186768
23.354	-0.0256348	0.0187561
23.356	-0.0305176	0.0189636
23.358	-0.0262451	0.0188232
23.36	-0.0421143	0.0190918
23.362	-0.0396729	0.0193115
23.364	-0.0268555	0.0195007
23.366	-0.0341797	0.0195984
23.368	-0.0396729	0.0198853
23.37	-0.0396729	0.0200684
23.372	-0.0360107	0.0203369
23.374	-0.0354004	0.0204529
23.376	-0.0390625	0.0207153
23.378	-0.0183105	0.0208008
23.38	-0.0183105	0.0206848
23.382	-0.0500488	0.0209839
23.384	-0.0268555	0.0209229
23.386	-0.0158691	0.0209717
23.388	-0.0244141	0.0210632
23.39	-0.0280762	0.0212646
23.392	-0.0268555	0.0214172
23.394	-0.0250244	0.0214844
23.396	-0.0231934	0.0213867
23.398	-0.0244141	0.0211731
23.4	-0.0250244	0.0210632
23.402	-0.0256348	0.0210022
23.404	-0.0250244	0.02099
23.406	-0.0262451	0.0210388
23.408	-0.0262451	0.0212158
23.41	-0.0256348	0.0214417
23.412	-0.0262451	0.0216248
23.414	-0.0256348	0.0218079
23.416	-0.0238037	0.0219788
23.418	-0.0244141	0.0221802
23.42	-0.0238037	0.0224121
23.422	-0.0231934	0.0226318
23.424	-0.0231934	0.0227905
23.426	-0.0219727	0.0229614
23.428	-0.020752	0.0230225
23.43	-0.0238037	0.0231567
23.432	-0.0231934	0.0229309
23.434	-0.022583	0.0231445
23.436	-0.0256348	0.0232544
23.438	-0.0250244	0.0234802
23.44	-0.0231934	0.0235352
23.442	-0.0250244	0.0236389
23.444	-0.0250244	0.0235291
23.446	-0.0250244	0.0234619
23.448	-0.0238037	0.0233948
23.45	-0.0231934	0.0234436
23.452	-0.0219727	0.0234558
23.454	-0.0219727	0.0234314
23.456	-0.0219727	0.0234558
23.458	-0.0262451	0.0236694
23.46	-0.0299072	0.0239624
23.462	-0.0158691	0.0240845
23.464	-0.032959	0.0243774
23.466	-0.0219727	0.0245728
23.468	-0.0128174	0.0246887
23.47	-0.0268555	0.0249023
23.472	-0.0183105	0.0250122
23.474	-0.0115967	0.0250366
23.476	-0.0164795	0.0250916
23.478	-0.0238037	0.0252197
23.48	-0.022583	0.0253296
23.482	-0.012207	0.0253174
23.484	-0.00671387	0.0252258
23.486	-0.0256348	0.0253174
23.488	-0.0299072	0.0254761
23.49	-0.0158691	0.0254944
23.492	-0.0115967	0.0254578
23.494	-0.0146484	0.0254578
23.496	-0.0201416	0.0254883
23.498	-0.0213623	0.0255188
23.5	-0.0195313	0.0255127
23.502	-0.020752	0.0254944
23.504	-0.0213623	0.0254761
23.506	-0.020752	0.0254333
23.508	-0.020752	0.0253723
23.51	-0.020752	0.0253113
23.512	-0.0213623	0.0252441
23.514	-0.0213623	0.0251587
23.516	-0.020752	0.0250732
23.518	-0.020752	0.0249756
23.52	-0.0213623	0.0248779
23.522	-0.0213623	0.0247986
23.524	-0.022583	0.0247314
23.526	-0.0231934	0.0246643
23.528	-0.0238037	0.0246155
23.53	-0.0201416	0.02453
23.532	-0.0244141	0.0245117
23.534	-0.0213623	0.0244629
23.536	-0.03479	0.0245361
23.538	-0.0299072	0.0245789
23.54	-0.0158691	0.024469
23.542	-0.020752	0.0243958
23.544	-0.0274658	0.0244202
23.546	-0.0250244	0.0243958
23.548	-0.0195313	0.0243042
23.55	-0.0238037	0.024231
23.552	-0.0183105	0.0241394
23.554	-0.0158691	0.0240417
23.556	-0.020752	0.0239441
23.558	-0.0213623	0.0238953
23.56	-0.0219727	0.0236938
23.562	-0.0195313	0.0234924
23.564	-0.0183105	0.023407
23.566	-0.0177002	0.0232422
23.568	-0.0189209	0.0230347
23.57	-0.0183105	0.022821
23.572	-0.0183105	0.022644
23.574	-0.0164795	0.0224548
23.576	-0.0177002	0.0222412
23.578	-0.0183105	0.0222412
23.58	-0.0195313	0.0222534
23.582	-0.0164795	0.0219177
23.584	-0.0177002	0.0218262
23.586	-0.0201416	0.0218689
23.588	-0.022583	0.0218506
23.59	-0.0201416	0.0217712
23.592	-0.0231934	0.0217346
23.594	-0.0170898	0.0216553
23.596	-0.0213623	0.021637
23.598	-0.0231934	0.0216248
23.6	-0.0201416	0.0215759
23.602	-0.0189209	0.0215088
23.604	-0.0189209	0.0214478
23.606	-0.0201416	0.0213867
23.608	-0.0189209	0.0213135
23.61	-0.0183105	0.0212402
23.612	-0.020752	0.0211853
23.614	-0.0231934	0.0211609
23.616	-0.0170898	0.0210938
23.618	-0.0183105	0.0210327
23.62	-0.0201416	0.0209961
23.622	-0.0195313	0.0209595
23.624	-0.0158691	0.0208862
23.626	-0.0164795	0.0208313
23.628	-0.0152588	0.0207764
23.63	-0.0140381	0.0206787
23.632	-0.00976563	0.0205444
23.634	-0.0109863	0.0204285
23.636	-0.0152588	0.0203247
23.638	-0.0177002	0.0202515
23.64	-0.0109863	0.0201294
23.642	-0.012207	0.0200012
23.644	-0.0128174	0.0198792
23.646	-0.0189209	0.0198181
23.648	-0.0164795	0.0197449
23.65	-0.0164795	0.0196777
23.652	-0.0195313	0.0196533
23.654	-0.012207	0.0195557
23.656	-0.00854492	0.0194214
23.658	-0.0164795	0.0193237
23.66	-0.0115967	0.0191406
23.662	-0.0115967	0.0190979
23.664	-0.012207	0.0188904
23.666	-0.00671387	0.0187378
23.668	-0.00793457	0.018689
23.67	-0.012207	0.0185425
23.672	-0.012207	0.0184814
23.674	-0.00915527	0.018457
23.676	-0.00915527	0.0183838
23.678	-0.010376	0.0182495
23.68	-0.0109863	0.0181335
23.682	-0.010376	0.0181152
23.684	-0.00732422	0.0181213
23.686	-0.00854492	0.0179504
23.688	-0.010376	0.0177551
23.69	-0.010376	0.0177002
23.692	-0.0109863	0.0176941
23.694	-0.00610352	0.0176086
23.696	-0.0115967	0.0175232
23.698	-0.0115967	0.0174255
23.7	-0.00976563	0.0173279
23.702	-0.00976563	0.017218
23.704	-0.010376	0.0171082
23.706	-0.010376	0.0170044
23.708	-0.00976563	0.0168945
23.71	-0.0115967	0.016803
23.712	-0.012207	0.0167114
23.714	-0.0134277	0.0166321
23.716	-0.0128174	0.0165527
23.718	-0.0140381	0.0164856
23.72	-0.0146484	0.0164185
23.722	-0.0158691	0.0163635
23.724	-0.0158691	0.0162964
23.726	-0.0152588	0.016217
23.728	-0.0134277	0.0161133
23.73	-0.0140381	0.0160522
23.732	-0.0146484	0.0159546
23.734	-0.0140381	0.0158813
23.736	-0.0134277	0.0156677
23.738	-0.012207	0.0154907
23.74	-0.0128174	0.0154602
23.742	-0.0134277	0.015387
23.744	-0.012207	0.0152344
23.746	-0.0128174	0.0151123
23.748	-0.012207	0.0150391
23.75	-0.0115967	0.014917
23.752	-0.0115967	0.0148499
23.754	-0.0109863	0.014801
23.756	-0.010376	0.0146973
23.758	-0.010376	0.0145874
23.76	-0.00976563	0.0144653
23.762	-0.010376	0.0143738
23.764	-0.0109863	0.0143005
23.766	-0.010376	0.0142273
23.768	-0.0109863	0.0141479
23.77	-0.012207	0.0140869
23.772	-0.0115967	0.0140198
23.774	-0.0134277	0.0139893
23.776	-0.0134277	0.0139465
23.778	-0.0134277	0.0138977
23.78	-0.0134277	0.0138367
23.782	-0.0134277	0.0138062
23.784	-0.0140381	0.0137695
23.786	-0.0140381	0.0137085
23.788	-0.0140381	0.013623
23.79	-0.012207	0.0135437
23.792	-0.0140381	0.0134521
23.794	-0.0140381	0.0134216
23.796	-0.0152588	0.0133606
23.798	-0.0140381	0.013269
23.8	-0.0128174	0.0131958
23.802	-0.0134277	0.0131409
23.804	-0.0140381	0.013092
23.806	-0.0134277	0.0130249
23.808	-0.0134277	0.01297
23.81	-0.0128174	0.012915
23.812	-0.0134277	0.0128418
23.814	-0.0134277	0.0127441
23.816	-0.0128174	0.0127014
23.818	-0.0152588	0.0126709
23.82	-0.0140381	0.0126099
23.822	-0.0164795	0.0125793
23.824	-0.0164795	0.0125854
23.826	-0.0158691	0.0125793
23.828	-0.0134277	0.012561
23.83	-0.0177002	0.0125977
23.832	-0.0164795	0.0126648
23.834	-0.0152588	0.0127075
23.836	-0.0158691	0.0127136
23.838	-0.0158691	0.0126953
